stem_id,line,species_id,site_code,liana,stem
68765,2,8104,VENCER,,
68766,2,8104,VENCER,,
68767,2,8104,VENCER,,
68768,2,8104,VENCER,,
68769,5,8137,VENCER,l,
68770,1,8267,VENCER,,
68771,2,8267,VENCER,,
68772,3,8267,VENCER,,
68773,8,8267,VENCER,,
68774,2,8268,VENCER,,
68775,2,8269,VENCER,,
68776,3,8269,VENCER,,
68777,5,8269,VENCER,,
68778,5,8269,VENCER,,
68779,6,8269,VENCER,,
68780,7,8269,VENCER,,
68781,7,8269,VENCER,,
68782,7,8269,VENCER,,
68783,8,8269,VENCER,,
68784,8,8269,VENCER,,
68785,9,8269,VENCER,,
68786,10,8269,VENCER,,
68787,10,8270,VENCER,,
68788,1,8291,VENCER,,
68789,1,8291,VENCER,,
68790,1,8291,VENCER,,
68791,1,8291,VENCER,,
68792,6,8310,VENCER,,
68793,10,8332,VENCER,,
68794,5,8491,VENCER,,
68795,5,8514,VENCER,,
68796,5,8514,VENCER,,
68797,5,8514,VENCER,,
68798,9,8514,VENCER,,
68799,10,8514,VENCER,,
68800,9,8516,VENCER,,
68801,1,8557,VENCER,,
68802,1,8557,VENCER,,
68803,2,8557,VENCER,,
68804,6,8557,VENCER,,
68805,7,8557,VENCER,,
68806,1,8695,VENCER,l,
68807,5,8792,VENCER,,
68808,7,8792,VENCER,,
68809,9,8792,VENCER,,
68810,9,8792,VENCER,,
68811,1,8846,VENCER,,
68812,6,8846,VENCER,,
68813,8,8878,VENCER,,
68814,6,9094,VENCER,,
68815,8,9098,VENCER,,
68816,10,9098,VENCER,,
68817,1,9160,VENCER,,
68818,1,9160,VENCER,,
68819,2,9160,VENCER,,
68820,3,9160,VENCER,,
68821,4,9160,VENCER,,
68822,4,9160,VENCER,,
68823,4,9160,VENCER,,
68824,4,9160,VENCER,,
68825,6,9160,VENCER,,
68826,6,9160,VENCER,,
68827,7,9160,VENCER,,
68828,8,9160,VENCER,,
68829,10,9160,VENCER,,
68830,10,9160,VENCER,,
68831,10,9160,VENCER,,
68832,1,9292,VENCER,,
68833,4,9292,VENCER,,
68834,6,9292,VENCER,,
68835,7,9292,VENCER,,
68836,7,9292,VENCER,,
68837,7,9292,VENCER,,
68838,10,9348,VENCER,,
68839,9,9522,VENCER,,
68840,9,9522,VENCER,,
68841,8,189,YANAM1,,
68842,7,196,YANAM1,,
68843,2,205,YANAM1,l,
68844,7,241,YANAM1,,
68845,8,260,YANAM1,,
68846,9,266,YANAM1,,
68847,1,274,YANAM1,,
68848,6,288,YANAM1,,
68849,7,325,YANAM1,,
68850,2,354,YANAM1,,
68851,10,406,YANAM1,,
68852,3,410,YANAM1,,
68853,2,415,YANAM1,,
68854,7,415,YANAM1,,
68855,7,415,YANAM1,,
68856,9,535,YANAM1,,
68857,9,535,YANAM1,,
68858,2,557,YANAM1,l,
68859,5,857,YANAM1,,
68860,4,936,YANAM1,,
68861,6,960,YANAM1,,
68862,7,1045,YANAM1,,
68863,10,1046,YANAM1,,
68864,10,1061,YANAM1,,
68865,2,1070,YANAM1,,
68866,2,1145,YANAM1,,
68867,7,1146,YANAM1,,
68868,7,1146,YANAM1,,
68869,7,1146,YANAM1,,
68870,7,1146,YANAM1,,
68871,10,1156,YANAM1,,
68872,5,1218,YANAM1,h,
68873,6,1277,YANAM1,l,
68874,7,1277,YANAM1,l,
68875,7,1277,YANAM1,l,
68876,7,1277,YANAM1,l,
68877,7,1360,YANAM1,l,
68878,7,1391,YANAM1,l,
68879,5,1407,YANAM1,l,
68880,2,1436,YANAM1,l,
68881,10,1446,YANAM1,l,
68882,10,1451,YANAM1,l,
68883,6,1474,YANAM1,,
68884,6,1500,YANAM1,l,
68885,5,1514,YANAM1,,
68886,5,1514,YANAM1,,
68887,7,1633,YANAM1,,
68888,1,1656,YANAM1,,
68889,1,1657,YANAM1,,
68890,5,1743,YANAM1,,
68891,6,1743,YANAM1,,
68892,8,1829,YANAM1,,
68893,10,1892,YANAM1,,
68894,8,2044,YANAM1,,
68895,3,2099,YANAM1,,
68896,5,2152,YANAM1,,
68897,7,2176,YANAM1,,
68898,3,2242,YANAM1,l,
68899,10,2290,YANAM1,l,
68900,7,2300,YANAM1,,
68901,10,2300,YANAM1,,
68902,4,2300,YANAM1,,
68903,10,2433,YANAM1,,
68904,9,2510,YANAM1,,
68905,10,2510,YANAM1,,
68906,1,2659,YANAM1,,
68907,8,2691,YANAM1,l,
68908,5,2692,YANAM1,l,
68909,7,2692,YANAM1,l,
68910,8,2774,YANAM1,l,
68911,8,2774,YANAM1,l,
68912,3,2827,YANAM1,l,
68913,10,3036,YANAM1,l,
68914,3,3074,YANAM1,l,
68915,5,3275,YANAM1,,
68916,3,3508,YANAM1,,
68917,5,3528,YANAM1,,
68918,3,3564,YANAM1,,
68919,4,3583,YANAM1,,
68920,2,3781,YANAM1,,
68921,10,3805,YANAM1,,
68922,7,3846,YANAM1,l,
68923,7,3846,YANAM1,l,
68924,7,3846,YANAM1,l,
68925,7,3937,YANAM1,,
68926,7,3942,YANAM1,l,
68927,7,3942,YANAM1,l,
68928,7,3942,YANAM1,l,
68929,7,3942,YANAM1,l,
68930,3,4043,YANAM1,l,
68931,10,4050,YANAM1,l,
68932,2,4183,YANAM1,,
68933,2,4183,YANAM1,,
68934,2,4188,YANAM1,,
68935,10,4196,YANAM1,,
68936,5,4244,YANAM1,,
68937,4,4260,YANAM1,,
68938,4,4269,YANAM1,,
68939,4,4269,YANAM1,,
68940,2,4271,YANAM1,,
68941,2,4271,YANAM1,,
68942,10,4271,YANAM1,,
68943,9,4278,YANAM1,,
68944,1,4308,YANAM1,,
68945,3,4314,YANAM1,l,
68946,9,4322,YANAM1,l,
68947,2,4345,YANAM1,l,
68948,10,4351,YANAM1,l,
68949,10,4351,YANAM1,l,
68950,10,4351,YANAM1,l,
68951,1,4370,YANAM1,l,
68952,6,4370,YANAM1,l,
68953,7,4370,YANAM1,l,
68954,7,4373,YANAM1,,
68955,7,4475,YANAM1,l,
68956,3,4502,YANAM1,,
68957,3,4502,YANAM1,,
68958,10,4522,YANAM1,,
68959,2,4525,YANAM1,,
68960,4,4525,YANAM1,,
68961,5,4525,YANAM1,,
68962,1,4592,YANAM1,,
68963,10,4611,YANAM1,,
68964,2,4619,YANAM1,,
68965,5,4619,YANAM1,,
68966,2,4741,YANAM1,,
68967,2,4741,YANAM1,,
68968,2,4741,YANAM1,,
68969,6,4765,YANAM1,,
68970,1,4783,YANAM1,,
68971,6,4783,YANAM1,,
68972,2,4801,YANAM1,,
68973,7,4801,YANAM1,,
68974,3,4833,YANAM1,,
68975,6,4833,YANAM1,,
68976,6,4833,YANAM1,,
68977,2,4844,YANAM1,,
68978,7,4847,YANAM1,,
68979,1,4863,YANAM1,,
68980,8,5004,YANAM1,l,
68981,9,5005,YANAM1,l,
68982,1,5051,YANAM1,,
68983,7,5056,YANAM1,,
68984,9,5057,YANAM1,,
68985,9,5057,YANAM1,,
68986,10,5238,YANAM1,,
68987,4,5282,YANAM1,,
68988,5,5282,YANAM1,,
68989,4,5293,YANAM1,,
68990,6,5294,YANAM1,,
68991,8,5295,YANAM1,,
68992,10,5296,YANAM1,,
68993,7,5475,YANAM1,,
68994,3,5480,YANAM1,,
68995,5,5483,YANAM1,,
68996,8,5527,YANAM1,,
68997,8,5527,YANAM1,,
68998,7,5545,YANAM1,,
68999,10,5623,YANAM1,l,
69000,10,5641,YANAM1,l,
69001,8,5670,YANAM1,,
69002,9,5702,YANAM1,l,
69003,6,5704,YANAM1,l,
69004,8,5712,YANAM1,l,
69005,10,5775,YANAM1,h,
69006,6,5902,YANAM1,,
69007,3,5942,YANAM1,,
69008,5,5942,YANAM1,,
69009,5,5942,YANAM1,,
69010,5,5942,YANAM1,,
69011,1,5956,YANAM1,,
69012,5,6038,YANAM1,,
69013,7,6038,YANAM1,,
69014,7,6079,YANAM1,,
69015,7,6090,YANAM1,,
69016,7,6090,YANAM1,,
69017,2,6096,YANAM1,,
69018,2,6096,YANAM1,,
69019,3,6096,YANAM1,,
69020,9,6096,YANAM1,,
69021,9,6096,YANAM1,,
69022,4,6113,YANAM1,,
69023,7,6113,YANAM1,,
69024,3,6117,YANAM1,,
69025,3,6117,YANAM1,,
69026,3,6119,YANAM1,,
69027,6,6121,YANAM1,,
69028,1,6131,YANAM1,,
69029,8,6173,YANAM1,,
69030,7,6189,YANAM1,,
69031,7,6189,YANAM1,,
69032,8,6189,YANAM1,,
69033,8,6189,YANAM1,,
69034,9,6293,YANAM1,l,
69035,2,6321,YANAM1,,
69036,1,6393,YANAM1,,
69037,2,6398,YANAM1,,
69038,10,6398,YANAM1,,
69039,3,6408,YANAM1,,
69040,6,6413,YANAM1,,
69041,9,6429,YANAM1,,
69042,1,6495,YANAM1,,
69043,2,6495,YANAM1,,
69044,2,6495,YANAM1,,
69045,10,6495,YANAM1,,
69046,6,6562,YANAM1,,
69047,6,6562,YANAM1,,
69048,9,6577,YANAM1,,
69049,10,6578,YANAM1,,
69050,8,6618,YANAM1,,
69051,7,6638,YANAM1,,
69052,7,6638,YANAM1,,
69053,10,6638,YANAM1,,
69054,9,6644,YANAM1,,
69055,9,6744,YANAM1,,
69056,3,6745,YANAM1,,
69057,9,6745,YANAM1,,
69058,5,6747,YANAM1,,
69059,6,6747,YANAM1,,
69060,5,6764,YANAM1,,
69061,4,6805,YANAM1,,
69062,4,6805,YANAM1,,
69063,6,6805,YANAM1,,
69064,6,6805,YANAM1,,
69065,6,6805,YANAM1,,
69066,10,6805,YANAM1,,
69067,10,6805,YANAM1,,
69068,1,6814,YANAM1,,
69069,2,6814,YANAM1,,
69070,3,6814,YANAM1,,
69071,7,6814,YANAM1,,
69072,7,6814,YANAM1,,
69073,8,6814,YANAM1,,
69074,9,6814,YANAM1,,
69075,2,6821,YANAM1,,
69076,6,6827,YANAM1,,
69077,7,6835,YANAM1,,
69078,7,6855,YANAM1,,
69079,7,6855,YANAM1,,
69080,7,6855,YANAM1,,
69081,7,6855,YANAM1,,
69082,3,6886,YANAM1,,
69083,3,6886,YANAM1,,
69084,9,6962,YANAM1,,
69085,8,6987,YANAM1,,
69086,9,6993,YANAM1,,
69087,9,7017,YANAM1,,
69088,3,7019,YANAM1,,
69089,7,7020,YANAM1,,
69090,6,7057,YANAM1,,
69091,6,7167,YANAM1,,
69092,6,7249,YANAM1,,
69093,6,7250,YANAM1,,
69094,6,7250,YANAM1,,
69095,8,7251,YANAM1,,
69096,9,7258,YANAM1,,
69097,9,7258,YANAM1,,
69098,1,7411,YANAM1,,
69099,5,7523,YANAM1,,
69100,5,7528,YANAM1,,
69101,6,7533,YANAM1,,
69102,2,7536,YANAM1,,
69103,5,7536,YANAM1,,
69104,10,7536,YANAM1,,
69105,1,7538,YANAM1,,
69106,2,7554,YANAM1,,
69107,7,7638,YANAM1,l,
69108,1,7654,YANAM1,l,
69109,1,7902,YANAM1,,
69110,1,7902,YANAM1,,
69111,1,7902,YANAM1,,
69112,1,7902,YANAM1,,
69113,2,7902,YANAM1,,
69114,6,7934,YANAM1,,
69115,1,7950,YANAM1,,
69116,1,7978,YANAM1,,
69117,3,8099,YANAM1,,
69118,3,8099,YANAM1,,
69119,5,8099,YANAM1,,
69120,6,8099,YANAM1,,
69121,7,8122,YANAM1,,
69122,6,8137,YANAM1,,
69123,9,8138,YANAM1,,
69124,2,8212,YANAM1,,
69125,8,8214,YANAM1,,
69126,9,8332,YANAM1,,
69127,1,8378,YANAM1,l,
69128,1,8378,YANAM1,l,
69129,2,8378,YANAM1,l,
69130,6,8558,YANAM1,,
69131,3,8559,YANAM1,,
69132,3,8559,YANAM1,,
69133,2,8565,YANAM1,,
69134,10,8576,YANAM1,,
69135,7,8685,YANAM1,l,
69136,3,8724,YANAM1,l,
69137,6,8878,YANAM1,,
69138,6,8878,YANAM1,,
69139,9,8879,YANAM1,,
69140,7,9014,YANAM1,,
69141,6,9074,YANAM1,,
69142,1,9234,YANAM1,,
69143,10,9263,YANAM1,,
69144,4,9277,YANAM1,,
69145,8,9457,YANAM1,l,
69146,8,9466,YANAM1,,
69147,8,9466,YANAM1,,
69148,9,9553,YANAM1,,
69149,6,9629,YANAM1,,
69150,5,9646,YANAM1,,
69151,6,9673,YANAM1,,
69152,8,9673,YANAM1,,
69153,8,9673,YANAM1,,
69154,8,9673,YANAM1,,
69155,9,9673,YANAM1,,
69156,9,9673,YANAM1,,
69157,1,145,YANAM2,,
69158,4,219,YANAM2,,
69159,2,232,YANAM2,,
69160,4,232,YANAM2,,
69161,4,232,YANAM2,,
69162,9,241,YANAM2,,
69163,10,265,YANAM2,,
69164,9,315,YANAM2,,
69165,1,319,YANAM2,,
69166,4,322,YANAM2,,
69167,2,326,YANAM2,,
69168,7,343,YANAM2,,
69169,7,352,YANAM2,,
69170,10,397,YANAM2,,
69171,7,414,YANAM2,,
69172,6,517,YANAM2,,
69173,7,557,YANAM2,l,
69174,9,557,YANAM2,l,
69175,7,609,YANAM2,,
69176,1,628,YANAM2,l,
69177,10,690,YANAM2,,
69178,1,859,YANAM2,,
69179,10,860,YANAM2,,
69180,3,937,YANAM2,,
69181,3,937,YANAM2,,
69182,3,937,YANAM2,,
69183,3,937,YANAM2,,
69184,3,937,YANAM2,,
69185,4,937,YANAM2,,
69186,4,937,YANAM2,,
69187,4,937,YANAM2,,
69188,4,937,YANAM2,,
69189,4,937,YANAM2,,
69190,4,937,YANAM2,,
69191,5,937,YANAM2,,
69192,6,937,YANAM2,,
69193,8,937,YANAM2,,
69194,1,1062,YANAM2,,
69195,3,1109,YANAM2,,
69196,9,1145,YANAM2,,
69197,7,1156,YANAM2,,
69198,9,1218,YANAM2,h,
69199,9,1218,YANAM2,h,
69200,2,1277,YANAM2,l,
69201,2,1277,YANAM2,l,
69202,2,1277,YANAM2,l,
69203,9,1277,YANAM2,l,
69204,1,1354,YANAM2,l,
69205,3,1397,YANAM2,l,
69206,10,1407,YANAM2,l,
69207,10,1474,YANAM2,,
69208,7,1494,YANAM2,l,
69209,3,1502,YANAM2,l,
69210,4,1566,YANAM2,l,
69211,1,1598,YANAM2,,
69212,5,1660,YANAM2,,
69213,3,1691,YANAM2,,
69214,5,1846,YANAM2,,
69215,1,1868,YANAM2,,
69216,10,1868,YANAM2,,
69217,1,1929,YANAM2,,
69218,6,1929,YANAM2,,
69219,2,1945,YANAM2,,
69220,6,2117,YANAM2,,
69221,7,2117,YANAM2,,
69222,10,2117,YANAM2,,
69223,1,2152,YANAM2,,
69224,9,2156,YANAM2,,
69225,1,2167,YANAM2,,
69226,6,2240,YANAM2,l,
69227,4,2300,YANAM2,l,
69228,4,2300,YANAM2,l,
69229,4,2327,YANAM2,l,
69230,7,2425,YANAM2,,
69231,2,2496,YANAM2,,
69232,6,2496,YANAM2,,
69233,8,2496,YANAM2,,
69234,9,2496,YANAM2,,
69235,1,2498,YANAM2,,
69236,4,2498,YANAM2,,
69237,9,2498,YANAM2,,
69238,10,2616,YANAM2,,
69239,1,2634,YANAM2,,
69240,2,2638,YANAM2,,
69241,7,2643,YANAM2,,
69242,5,2678,YANAM2,,
69243,1,2692,YANAM2,l,
69244,6,2692,YANAM2,l,
69245,6,2692,YANAM2,l,
69246,7,2692,YANAM2,l,
69247,9,2764,YANAM2,l,
69248,9,2765,YANAM2,l,
69249,9,2766,YANAM2,l,
69250,5,2823,YANAM2,l,
69251,2,2856,YANAM2,l,
69252,4,2863,YANAM2,l,
69253,9,2878,YANAM2,l,
69254,9,2880,YANAM2,l,
69255,1,2955,YANAM2,,
69256,1,2965,YANAM2,,
69257,3,3036,YANAM2,l,
69258,9,3100,YANAM2,l,
69259,8,3267,YANAM2,,
69260,9,3267,YANAM2,,
69261,2,3371,YANAM2,,
69262,6,3511,YANAM2,,
69263,4,3530,YANAM2,,
69264,6,3530,YANAM2,,
69265,9,3530,YANAM2,,
69266,8,3564,YANAM2,,
69267,6,3730,YANAM2,,
69268,4,3743,YANAM2,,
69269,7,3786,YANAM2,,
69270,7,3792,YANAM2,,
69271,4,3937,YANAM2,,
69272,10,3942,YANAM2,l,
69273,1,3946,YANAM2,l,
69274,9,3946,YANAM2,l,
69275,2,4027,YANAM2,,
69276,9,4027,YANAM2,,
69277,1,4043,YANAM2,l,
69278,3,4050,YANAM2,l,
69279,4,4050,YANAM2,l,
69280,5,4050,YANAM2,l,
69281,7,4050,YANAM2,l,
69282,1,4102,YANAM2,,
69283,4,4111,YANAM2,,
69284,5,4176,YANAM2,,
69285,1,4183,YANAM2,,
69286,8,4183,YANAM2,,
69287,10,4183,YANAM2,,
69288,6,4189,YANAM2,,
69289,3,4196,YANAM2,,
69290,5,4196,YANAM2,,
69291,10,4207,YANAM2,,
69292,10,4240,YANAM2,,
69293,5,4244,YANAM2,,
69294,6,4260,YANAM2,,
69295,3,4271,YANAM2,,
69296,5,4271,YANAM2,,
69297,9,4272,YANAM2,,
69298,6,4278,YANAM2,,
69299,10,4356,YANAM2,l,
69300,6,4420,YANAM2,,
69301,10,4431,YANAM2,,
69302,9,4505,YANAM2,,
69303,6,4524,YANAM2,,
69304,6,4530,YANAM2,,
69305,9,4588,YANAM2,,
69306,1,4611,YANAM2,,
69307,6,4611,YANAM2,,
69308,1,4741,YANAM2,,
69309,3,4741,YANAM2,,
69310,9,4741,YANAM2,,
69311,10,4741,YANAM2,,
69312,1,4777,YANAM2,,
69313,8,4777,YANAM2,,
69314,10,4777,YANAM2,,
69315,3,4788,YANAM2,,
69316,10,4788,YANAM2,,
69317,1,4833,YANAM2,,
69318,3,4833,YANAM2,,
69319,4,4833,YANAM2,,
69320,8,4847,YANAM2,,
69321,3,4855,YANAM2,,
69322,4,4855,YANAM2,,
69323,10,4855,YANAM2,,
69324,6,4980,YANAM2,,
69325,8,5011,YANAM2,l,
69326,5,5023,YANAM2,l,
69327,6,5051,YANAM2,,
69328,7,5051,YANAM2,,
69329,9,5056,YANAM2,,
69330,10,5119,YANAM2,,
69331,7,5172,YANAM2,,
69332,9,5245,YANAM2,,
69333,1,5282,YANAM2,,
69334,3,5282,YANAM2,,
69335,10,5293,YANAM2,,
69336,10,5293,YANAM2,,
69337,10,5293,YANAM2,,
69338,10,5320,YANAM2,,
69339,2,5475,YANAM2,,
69340,5,5480,YANAM2,,
69341,6,5480,YANAM2,,
69342,2,5480,YANAM2,,
69343,4,5483,YANAM2,,
69344,7,5483,YANAM2,,
69345,4,5488,YANAM2,,
69346,8,5502,YANAM2,,
69347,3,5507,YANAM2,,
69348,2,5527,YANAM2,,
69349,7,5527,YANAM2,,
69350,7,5527,YANAM2,,
69351,7,5527,YANAM2,,
69352,8,5527,YANAM2,,
69353,9,5529,YANAM2,,
69354,1,5620,YANAM2,l,
69355,8,5623,YANAM2,,
69356,7,5626,YANAM2,l,
69357,7,5678,YANAM2,,
69358,5,5704,YANAM2,l,
69359,1,5956,YANAM2,,
69360,6,6038,YANAM2,,
69361,1,6089,YANAM2,,
69362,8,6090,YANAM2,,
69363,9,6090,YANAM2,,
69364,4,6093,YANAM2,,
69365,1,6096,YANAM2,,
69366,3,6109,YANAM2,,
69367,4,6109,YANAM2,,
69368,8,6109,YANAM2,,
69369,3,6113,YANAM2,,
69370,6,6113,YANAM2,,
69371,8,6113,YANAM2,,
69372,1,6117,YANAM2,,
69373,1,6117,YANAM2,,
69374,4,6143,YANAM2,,
69375,1,6189,YANAM2,,
69376,3,6200,YANAM2,,
69377,4,6200,YANAM2,,
69378,5,6200,YANAM2,,
69379,5,6288,YANAM2,l,
69380,2,6341,YANAM2,,
69381,9,6407,YANAM2,,
69382,6,6408,YANAM2,,
69383,9,6509,YANAM2,h,
69384,4,6555,YANAM2,,
69385,1,6595,YANAM2,,
69386,5,6600,YANAM2,,
69387,9,6605,YANAM2,,
69388,4,6621,YANAM2,,
69389,8,6637,YANAM2,,
69390,7,6642,YANAM2,,
69391,1,6747,YANAM2,,
69392,4,6747,YANAM2,,
69393,4,6752,YANAM2,,
69394,6,6759,YANAM2,,
69395,1,6764,YANAM2,,
69396,3,6805,YANAM2,,
69397,3,6805,YANAM2,,
69398,3,6805,YANAM2,,
69399,6,6805,YANAM2,,
69400,8,6805,YANAM2,,
69401,8,6805,YANAM2,,
69402,8,6805,YANAM2,,
69403,9,6805,YANAM2,,
69404,10,6805,YANAM2,,
69405,1,6814,YANAM2,,
69406,2,6814,YANAM2,,
69407,2,6814,YANAM2,,
69408,3,6814,YANAM2,,
69409,7,6814,YANAM2,,
69410,8,6814,YANAM2,,
69411,8,6814,YANAM2,,
69412,10,6814,YANAM2,,
69413,7,6823,YANAM2,,
69414,3,6829,YANAM2,,
69415,5,6831,YANAM2,,
69416,8,6831,YANAM2,,
69417,2,6834,YANAM2,,
69418,2,6834,YANAM2,,
69419,4,6834,YANAM2,,
69420,4,6857,YANAM2,,
69421,1,6988,YANAM2,,
69422,4,7020,YANAM2,,
69423,9,7057,YANAM2,,
69424,7,7073,YANAM2,,
69425,9,7113,YANAM2,,
69426,3,7243,YANAM2,,
69427,10,7249,YANAM2,,
69428,2,7262,YANAM2,,
69429,2,7271,YANAM2,,
69430,3,7271,YANAM2,,
69431,1,7275,YANAM2,,
69432,1,7452,YANAM2,,
69433,1,7521,YANAM2,,
69434,10,7521,YANAM2,,
69435,1,7538,YANAM2,,
69436,4,7538,YANAM2,,
69437,5,7543,YANAM2,,
69438,9,7546,YANAM2,,
69439,3,7565,YANAM2,,
69440,4,7640,YANAM2,,
69441,2,7646,YANAM2,,
69442,7,7646,YANAM2,,
69443,4,7761,YANAM2,l,
69444,8,7844,YANAM2,,
69445,4,7885,YANAM2,,
69446,3,7902,YANAM2,,
69447,10,7934,YANAM2,,
69448,7,7985,YANAM2,,
69449,6,8007,YANAM2,,
69450,5,8099,YANAM2,,
69451,8,8099,YANAM2,,
69452,8,8212,YANAM2,,
69453,4,8216,YANAM2,,
69454,1,8217,YANAM2,,
69455,1,8218,YANAM2,,
69456,3,8218,YANAM2,,
69457,3,8218,YANAM2,,
69458,8,8218,YANAM2,,
69459,9,8255,YANAM2,,
69460,10,8255,YANAM2,,
69461,4,8267,YANAM2,,
69462,10,8274,YANAM2,,
69463,10,8274,YANAM2,,
69464,10,8368,YANAM2,,
69465,10,8377,YANAM2,l,
69466,10,8377,YANAM2,l,
69467,1,8385,YANAM2,,
69468,4,8549,YANAM2,,
69469,2,8661,YANAM2,,
69470,1,8685,YANAM2,l,
69471,3,8685,YANAM2,l,
69472,4,8700,YANAM2,l,
69473,10,8700,YANAM2,l,
69474,5,8783,YANAM2,,
69475,7,8783,YANAM2,,
69476,10,8798,YANAM2,,
69477,5,8860,YANAM2,,
69478,8,8878,YANAM2,,
69479,10,8879,YANAM2,,
69480,7,8921,YANAM2,,
69481,8,9098,YANAM2,,
69482,10,9146,YANAM2,,
69483,8,9160,YANAM2,,
69484,2,9263,YANAM2,,
69485,2,9277,YANAM2,,
69486,4,9277,YANAM2,,
69487,3,9457,YANAM2,l,
69488,3,9457,YANAM2,l,
69489,3,9457,YANAM2,l,
69490,1,9466,YANAM2,,
69491,3,9637,YANAM2,,
69492,4,9637,YANAM2,,
69493,10,9637,YANAM2,,
69494,7,9646,YANAM2,,
69495,8,9646,YANAM2,,
69496,9,9673,YANAM2,,
69497,10,9673,YANAM2,,
69498,10,60,YANAMTAH,l,
69499,10,145,YANAMTAH,,
69500,3,202,YANAMTAH,,
69501,3,202,YANAMTAH,,
69502,5,229,YANAMTAH,,
69503,9,229,YANAMTAH,,
69504,2,261,YANAMTAH,,
69505,4,261,YANAMTAH,,
69506,1,330,YANAMTAH,,
69507,1,330,YANAMTAH,,
69508,1,330,YANAMTAH,,
69509,6,330,YANAMTAH,,
69510,4,343,YANAMTAH,,
69511,4,343,YANAMTAH,,
69512,3,352,YANAMTAH,,
69513,3,389,YANAMTAH,,
69514,4,424,YANAMTAH,,
69515,5,425,YANAMTAH,,
69516,10,425,YANAMTAH,,
69517,4,454,YANAMTAH,,
69518,5,517,YANAMTAH,,
69519,2,569,YANAMTAH,,
69520,3,569,YANAMTAH,,
69521,5,607,YANAMTAH,,
69522,1,627,YANAMTAH,l,
69523,10,627,YANAMTAH,l,
69524,4,696,YANAMTAH,,
69525,2,806,YANAMTAH,h,
69526,2,806,YANAMTAH,h,
69527,2,806,YANAMTAH,h,
69528,2,936,YANAMTAH,,
69529,2,936,YANAMTAH,,
69530,3,936,YANAMTAH,,
69531,4,936,YANAMTAH,,
69532,7,936,YANAMTAH,,
69533,10,936,YANAMTAH,,
69534,10,936,YANAMTAH,,
69535,10,936,YANAMTAH,,
69536,10,936,YANAMTAH,,
69537,1,960,YANAMTAH,,
69538,1,960,YANAMTAH,,
69539,1,960,YANAMTAH,,
69540,1,960,YANAMTAH,,
69541,1,960,YANAMTAH,,
69542,1,960,YANAMTAH,,
69543,1,960,YANAMTAH,,
69544,1,960,YANAMTAH,,
69545,4,1042,YANAMTAH,,
69546,4,1042,YANAMTAH,,
69547,8,1042,YANAMTAH,,
69548,8,1042,YANAMTAH,,
69549,3,1092,YANAMTAH,,
69550,3,1092,YANAMTAH,,
69551,3,1092,YANAMTAH,,
69552,3,1092,YANAMTAH,,
69553,3,1092,YANAMTAH,,
69554,3,1092,YANAMTAH,,
69555,3,1092,YANAMTAH,,
69556,4,1092,YANAMTAH,,
69557,4,1092,YANAMTAH,,
69558,4,1092,YANAMTAH,,
69559,4,1092,YANAMTAH,,
69560,4,1092,YANAMTAH,,
69561,7,1092,YANAMTAH,,
69562,7,1092,YANAMTAH,,
69563,7,1092,YANAMTAH,,
69564,7,1092,YANAMTAH,,
69565,2,1145,YANAMTAH,,
69566,5,1145,YANAMTAH,,
69567,5,1145,YANAMTAH,,
69568,9,1145,YANAMTAH,,
69569,9,1145,YANAMTAH,,
69570,9,1145,YANAMTAH,,
69571,9,1145,YANAMTAH,,
69572,9,1145,YANAMTAH,,
69573,9,1145,YANAMTAH,,
69574,9,1145,YANAMTAH,,
69575,9,1145,YANAMTAH,,
69576,9,1145,YANAMTAH,,
69577,10,1145,YANAMTAH,,
69578,3,1355,YANAMTAH,l,
69579,8,1355,YANAMTAH,l,
69580,6,1370,YANAMTAH,l,
69581,4,1391,YANAMTAH,l,
69582,6,1426,YANAMTAH,l,
69583,2,1498,YANAMTAH,l,
69584,9,1498,YANAMTAH,l,
69585,10,1498,YANAMTAH,l,
69586,2,1535,YANAMTAH,l,
69587,6,1535,YANAMTAH,l,
69588,9,1535,YANAMTAH,l,
69589,10,1572,YANAMTAH,l,
69590,5,1660,YANAMTAH,,
69591,1,1675,YANAMTAH,,
69592,1,1675,YANAMTAH,,
69593,1,1675,YANAMTAH,,
69594,1,1675,YANAMTAH,,
69595,2,1675,YANAMTAH,,
69596,2,1675,YANAMTAH,,
69597,3,1675,YANAMTAH,,
69598,3,1675,YANAMTAH,,
69599,3,1675,YANAMTAH,,
69600,4,1675,YANAMTAH,,
69601,4,1675,YANAMTAH,,
69602,4,1675,YANAMTAH,,
69603,4,1675,YANAMTAH,,
69604,7,1675,YANAMTAH,,
69605,7,1675,YANAMTAH,,
69606,8,1675,YANAMTAH,,
69607,10,1675,YANAMTAH,,
69608,10,1675,YANAMTAH,,
69609,10,1675,YANAMTAH,,
69610,3,1738,YANAMTAH,,
69611,5,1738,YANAMTAH,,
69612,5,1738,YANAMTAH,,
69613,6,1738,YANAMTAH,,
69614,10,1887,YANAMTAH,,
69615,2,2044,YANAMTAH,,
69616,2,2044,YANAMTAH,,
69617,2,2044,YANAMTAH,,
69618,2,2044,YANAMTAH,,
69619,4,2044,YANAMTAH,,
69620,5,2044,YANAMTAH,,
69621,5,2044,YANAMTAH,,
69622,8,2044,YANAMTAH,,
69623,2,2117,YANAMTAH,,
69624,3,2117,YANAMTAH,,
