species_id,family,genus,species,id_level,full_id
8319,rubiaceae,remija,cf tenuiflora,species,1
8320,rubiaceae,remijia,m1,genus,0
8321,rubiaceae,remijia,megistocaula,species,1
8322,rubiaceae,remijia,peruviana,species,1
8323,rubiaceae,rondeletia,m1,genus,0
8324,rubiaceae,rondeletia,manantlanensis,species,1
8325,rubiaceae,rondeletia,stipularis,species,1
8326,rubiaceae,rothmannia,longiflora,species,1
8327,rubiaceae,rothmannia,m1,genus,0
8328,rubiaceae,rothmannia,octomera,species,1
8329,rubiaceae,rothmannia,whitfieldii,species,1
8330,rubiaceae,rudgea,cornifolia,species,1
8331,rubiaceae,rudgea,loretensis,species,1
8332,rubiaceae,rudgea,m1,genus,0
8333,rubiaceae,rudgea,m2,genus,0
8334,rubiaceae,rudgea,m3,genus,0
8335,rubiaceae,rudgea,ravenii,species,1
8336,rubiaceae,rudgea,verticillata,species,1
8337,rubiaceae,sabicea,calycina,species,1
8338,rubiaceae,sabicea,colombiana,species,1
8339,rubiaceae,sabicea,m1,genus,0
8340,rubiaceae,sabicea,rosea,species,1
8341,rubiaceae,sabicea,villosa,species,1
8342,rubiaceae,sabicea?,m1,genus,0
8343,rubiaceae,sabicea??,m1,genus,0
8344,rubiaceae,saprosma,scortechinii,species,1
8345,rubiaceae,saprosma,urophylla cf,species,1
8346,rubiaceae,schefflera,m1,genus,0
8347,rubiaceae,schradera,m1,genus,0
8348,rubiaceae,schradera,m2,genus,0
8349,rubiaceae,simira,cf cordifolia,species,1
8350,rubiaceae,simira cf,pisoniiformis,species,1
8351,rubiaceae,simira,cf rubescens,species,1
8352,rubiaceae,simira,cordifolia,species,1
8353,rubiaceae,simira,ecuadorensis,species,1
8354,rubiaceae,simira,m1,genus,0
8355,rubiaceae,simira,mollis,species,1
8356,rubiaceae,simira,rubescens,species,1
8357,rubiaceae,simira?,m1,genus,0
8358,rubiaceae,sommera,sabiceoides,species,1
8359,rubiaceae,sommera,subiceoides,species,1
8360,rubiaceae,stachyococcus,adenanthus,species,1
8361,rubiaceae,tarenna,gracilipes,species,1
8362,rubiaceae,tarenna,m1,genus,0
8363,rubiaceae,tarenna,mollis,species,1
8364,rubiaceae,tarenna,ridleyi,species,1
8365,rubiaceae,timonius,eskerianus,species,1
8366,rubiaceae,timonius,m1,genus,0
8367,rubiaceae,timonius,pulposus,species,1
8368,rubiaceae,tocoyena,williamsii,species,1
8369,rubiaceae,trianolepis,m1,genus,0
8370,rubiaceae,tricalysia,biafrana,species,1
8371,rubiaceae,tricalysia,dubia,species,1
8372,rubiaceae,tricalysia,gossweileri,species,1
8373,rubiaceae,tricalysia,m1,genus,0
8374,rubiaceae,tricalysia,m2,genus,0
8375,rubiaceae,uncaria,africana,species,1
8376,rubiaceae,uncaria,gambir,species,1
8377,rubiaceae,uncaria,guianensis,species,1
8378,rubiaceae,uncaria,m1,genus,0
8379,rubiaceae,uncaria,m2,genus,0
8380,rubiaceae,uncaria,talbotii cf,species,1
8381,rubiaceae,urophyllum,glabrum,species,1
8382,rubiaceae,urophyllum,hirsutum,species,1
8383,rubiaceae,urophyllum,nigrescens,species,1
8384,rubiaceae,versteegia,cauliflora,species,1
8385,rubiaceae,warszewiczia,coccinea,species,1
8386,rubiaceae,warszewiczia,m1,genus,0
8387,rubiaceae,wendlandia,formosana,species,1
8388,rubiaceae/,chimarrhis,hookeri,species,1
8389,rubiaceae/,chimarrhis,williamsii,species,1
8390,rubiaceae/,coussarea cf,m1,genus,0
8391,rubiaceae/,elaeagia,m1,genus,0
8392,rubiaceae/,m1,m1,family,0
8393,rubiaceae/,pentagonia,spathicalyx,species,1
8394,rubiaceae/,randia cf,m1,genus,0
8395,rutaceae,acronychia,porteri,species,1
8396,rutaceae,amyris,balsamifera,species,1
8397,rutaceae,amyris,elemifera,species,1
8398,rutaceae,amyris,ignea,species,1
8399,rutaceae,amyris,m1,genus,0
8400,rutaceae,amyris,pinnata,species,1
8401,rutaceae,angostura,m1,genus,0
8402,rutaceae,araliopsis,soyauxii,species,1
8403,rutaceae,balfourodendron,riedeliana,species,1
8404,rutaceae,casimiroa,m1,genus,0
8405,rutaceae,citrus,aurantiaca,species,1
8406,rutaceae,citrus,aurantiacus,species,1
8407,rutaceae,citrus,auriantiacus,species,1
8408,rutaceae,citrus,sinensis,species,1
8409,rutaceae,erythrochiton,brasiliensis,species,1
8410,rutaceae,esenbeckia,densiflora,species,1
8411,rutaceae,esenbeckia,febrifuga,species,1
8412,rutaceae,esenbeckia,leiocarpa,species,1
8413,rutaceae,esenbeckia,pentaphylla ssp australensis,species,1
8414,rutaceae,esenbeckia,verlandieri,species,1
8415,rutaceae,euodia cf,m1,genus,0
8416,rutaceae,euodia,halophylla,species,1
8417,rutaceae,euodia,lunuakenda,species,1
8418,rutaceae,euodia,m1,genus,0
8419,rutaceae,euodia,xanthoxyloides,species,1
8420,rutaceae,fagara,flava,species,1
8421,rutaceae,fagara,mezoneorispinosa,species,1
8422,rutaceae,fagara,tessmanii,species,1
8423,rutaceae,flindersia,bourjotiana,species,1
8424,rutaceae,flindersia,fournieri,species,1
8425,rutaceae,flindersia,m1,genus,0
8426,rutaceae,galipea,jasminiflora,species,1
8427,rutaceae,galipea,longifolia,species,1
8428,rutaceae,glycosmis,chlorosperma,species,1
8429,rutaceae,glycosmis,chlorospermum,species,1
8430,rutaceae,glycosmis?,m1,genus,0
8431,rutaceae,gustavia cf,m1,genus,0
8432,rutaceae,gustavia,longifolia,species,1
8433,rutaceae,halfordia,nyctag cf,species,1
8434,rutaceae,halfordia,scleroxyla,species,1
8435,rutaceae,helietta,longifoliata,species,1
8436,rutaceae,helietta,m1,genus,0
8437,rutaceae,lavunga,sarmontosa,species,1
8438,rutaceae,leptothyrsa,sprucei,species,1
8439,rutaceae,luvunga,m1,genus,0
8440,rutaceae,m1,m1,family,0
8441,rutaceae,melicope,m1,genus,0
8442,rutaceae,melicope?,m1,genus,0
8443,rutaceae,meliope,m1,genus,0
8444,rutaceae,metrodorea,flavida,species,1
8445,rutaceae,metrodorea,m1,genus,0
8446,rutaceae,micromelum,integerrima,species,1
8447,rutaceae,murraya,paniculata,species,1
8448,rutaceae,pilocarpus,aff goudotanus,species,1
8449,rutaceae,pilocarpus,m1,genus,0
8450,rutaceae,pilocarpus,pennatifolius,species,1
8451,rutaceae,pilocarpus,racemosus,species,1
8452,rutaceae,raputia,alba,species,1
8453,rutaceae,raputia,heptaphylla,species,1
8454,rutaceae,raputia,paraensis,species,1
8455,rutaceae,toddalia,asiatica,species,1
8456,rutaceae,vepris,fitoravina,species,1
8457,rutaceae,vepris,m1,genus,0
8458,rutaceae,zantholxylum,aff latespinosum,species,1
8459,rutaceae,zanthoxlum,pucro,species,1
8460,rutaceae,zanthoxylon,m1,genus,0
8461,rutaceae,zanthoxylon,martinicense,species,1
8462,rutaceae,zanthoxylum,arborescens,species,1
8463,rutaceae,zanthoxylum,belizensis,species,1
8464,rutaceae,zanthoxylum,culantrillo,species,1
8465,rutaceae,zanthoxylum,flava,species,1
8466,rutaceae,zanthoxylum,holstii,species,1
8467,rutaceae,zanthoxylum,hymenale,species,1
8468,rutaceae,zanthoxylum,juniperinum,species,1
8469,rutaceae,zanthoxylum,m1,genus,0
8470,rutaceae,zanthoxylum,m2,genus,0
8471,rutaceae,zanthoxylum,martinicense,species,1
8472,rutaceae,zanthoxylum,martinicensis(?),species,1
8473,rutaceae,zanthoxylum,melanostictum,species,1
8474,rutaceae,zanthoxylum,nitidum,species,1
8475,rutaceae,zanthoxylum,procerum,species,1
8476,rutaceae,zanthoxylum,pucro,species,1
8477,rutaceae,zanthoxylum,rhetsa,species,1
8478,rutaceae,zanthoxylum,rhoifolium,species,1
8479,rutaceae,zanthoxylum,riedelianum,species,1
8480,rutaceae,zanthoxylum,ruizianum,species,1
8481,rutaceae,zanthoxylum,screanum,species,1
8482,rutaceae,zanthoxylum,setulosum,species,1
8483,rutaceae,zanthoxylum,spinosa,species,1
8484,rutaceae,zanthoxylum,sprucei,species,1
8485,rutaceae,zanthoxylum,tachuelo,species,1
8486,rutaceae,zanthoxylum,tumbezanum,species,1
8487,rutaceae,zanthoxylum,weberbaueri,species,1
8488,rutaceae,zanthozylon,simaba cf,species,1
8489,rutaceae,zanthroxylon,m1,genus,0
8490,rutaceae?,siparuna cf,m1,genus,0
8491,sabiaceae,meliosma,aff tachirensis,species,1
8492,sabiaceae,meliosma,alba,species,1
8493,sabiaceae,meliosma,allenii,species,1
8494,sabiaceae,meliosma,arenosa,species,1
8495,sabiaceae,meliosma,cf. tenua,species,1
8496,sabiaceae,meliosma,dentata,species,1
8497,sabiaceae,meliosma,dentata cf,species,1
8498,sabiaceae,meliosma,donnel-smithii,species,1
8499,sabiaceae,meliosma,frondosa,species,1
8500,sabiaceae,meliosma,glabrata,species,1
8501,sabiaceae,meliosma,grandiflora,species,1
8502,sabiaceae,meliosma,grandiflori,species,1
8503,sabiaceae,meliosma,herbertii,species,1
8504,sabiaceae,meliosma,m1,genus,0
8505,sabiaceae,meliosma,m2,genus,0
8506,sabiaceae,meliosma,m3,genus,0
8507,sabiaceae,meliosma,m4,genus,0
8508,sabiaceae,meliosma,martana,species,1
8509,sabiaceae,meliosma,meridensis,species,1
8510,sabiaceae,meliosma,occidentalis,species,1
8511,sabiaceae,meliosma,pittieriana,species,1
8512,sabiaceae,meliosma,pumila,species,1
8513,sabiaceae,meliosma,pumila aff,species,1
8514,sabiaceae,meliosma,simiarum,species,1
8515,sabiaceae,meliosma,solomonii,species,1
8516,sabiaceae,meliosma,sumacencis,species,1
8517,sabiaceae,meliosma,sumacensis,species,1
8518,sabiaceae,meliosma,violacea,species,1
8519,sabiaceae,ophiocaryon,heterophylla,species,1
8520,sabiaceae,ophiocaryon,heterophyllon,species,1
8521,sabiaceae,ophiocaryon,klugii,species,1
8522,sabiaceae,ophiocaryon,m1,genus,0
8523,salicaceae,populus,grandidentata,species,1
8524,salicaceae,populus,nigra?,species,1
8525,salicaceae,populus,tremula,species,1
8526,salicaceae,populus,tremulus,species,1
8527,salicaceae,salix,caprea,species,1
8528,salicaceae,salix,m1,genus,0
8529,salicaceae,salix,nigra,species,1
8530,salvadoraceae,azima,tetracantha,species,1
8531,salvadoraceae,salvadora,angustifolia,species,1
8532,santalaceae,cervantesia,m1,genus,0
8533,santalaceae,cervantesia,tomentosa,species,1
8534,santalaceae,champereia,manillana,species,1
8535,santalaceae,scleropyrum,sallichianum cf,species,1
8536,santalaceae,scleropyrum,schoeptia cf,species,1
8537,santalaceae,scleropyrum,wallichianum cf,species,1
8538,sapinaceae,eriocoelum,kerstinsii,species,1
8539,sapindaceae,alectryon,semicinereus,species,1
8540,sapindaceae,allophyllis,integrifolia,species,1
8541,sapindaceae,allophyllus,amazonicus,species,1
8542,sapindaceae,allophyllus,bojerianus,species,1
8543,sapindaceae,allophyllus,cobbei,species,1
8544,sapindaceae,allophyllus,floribundus,species,1
8545,sapindaceae,allophyllus,incanus,species,1
8546,sapindaceae,allophyllus,pinnatus,species,1
8547,sapindaceae,allophyllus,punctatus,species,1
8548,sapindaceae,allophylus,amazonicus,species,1
8549,sapindaceae,allophylus,amazonicus var amazonicus,species,1
8550,sapindaceae,allophylus,camptostachys,species,1
8551,sapindaceae,allophylus,cobbei,species,1
8552,sapindaceae,allophylus,cominia??,species,1
8553,sapindaceae,allophylus,divaricatus,species,1
8554,sapindaceae,allophylus,dodsonii,species,1
8555,sapindaceae,allophylus,edulis,species,1
8556,sapindaceae,allophylus,excelsus,species,1
8557,sapindaceae,allophylus,incanus,species,1
8558,sapindaceae,allophylus,loretensis,species,1
8559,sapindaceae,allophylus,m1,genus,0
8560,sapindaceae,allophylus,m2,genus,0
8561,sapindaceae,allophylus,m3,genus,0
8562,sapindaceae,allophylus,nitidulus,species,1
8563,sapindaceae,allophylus,nitidulus cf,species,1
8564,sapindaceae,allophylus,occidentalis,species,1
8565,sapindaceae,allophylus,pilosus,species,1
8566,sapindaceae,allophylus,psilosperma,species,1
8567,sapindaceae,allophylus,punctatus,species,1
8568,sapindaceae,allophylus,scrobiculatus,species,1
8569,sapindaceae,allosanthus,m1,genus,0
8570,sapindaceae,allosanthus,trifoliolatus,species,1
8571,sapindaceae,alophyllus,pilosus,species,1
8572,sapindaceae,averrhoideum,sp. nov.,species,1
8573,sapindaceae,blighia,welwitschii,species,1
8574,sapindaceae,castanospora,alphandi,species,1
8575,sapindaceae,cf majidea,m1,genus,0
8576,sapindaceae,cf talisia,aff toulicia,species,1
8577,sapindaceae,chouxia,sorindeioides,species,1
8578,sapindaceae,chytranthus,angustifolius,species,1
8579,sapindaceae,chytranthus,ferrugineus,species,1
8580,sapindaceae,chytranthus,gilletii,species,1
8581,sapindaceae,chytranthus,m1,genus,0
8582,sapindaceae,chytranthus,m2,genus,0
8583,sapindaceae,chytranthus,macrobotrys,species,1
8584,sapindaceae,chytranthus,setosus,species,1
8585,sapindaceae,chytranthus,talbotii,species,1
8586,sapindaceae,crossonephelis,adamsii,species,1
8587,sapindaceae,cupania,americana,species,1
8588,sapindaceae,cupania,costaricensis,species,1
8589,sapindaceae,cupania,dentata/glabra,species,1
8590,sapindaceae,cupania,emarginata,species,1
8591,sapindaceae,cupania,fulvida,species,1
8592,sapindaceae,cupania,furfuracea,species,1
8593,sapindaceae,cupania,latifolia,species,1
8594,sapindaceae,cupania,livida,species,1
8595,sapindaceae,cupania,m1,genus,0
8596,sapindaceae,cupania,macrophylla,species,1
8597,sapindaceae,cupania,oblongifolia,species,1
8598,sapindaceae,cupania,riopalanquensis,species,1
8599,sapindaceae,cupania,riopalenquensis,species,1
8600,sapindaceae,cupania,rufescens,species,1
8601,sapindaceae,cupania,rutescens,species,1
8602,sapindaceae,cupania,scrobiculata,species,1
8603,sapindaceae,cupania,sylvatica,species,1
8604,sapindaceae,cupania,vernalis,species,1
8605,sapindaceae,cupania/matayba,m1,genus,0
8606,sapindaceae,cupania?,livida,species,1
8607,sapindaceae,cupania?,m1,genus,0
8608,sapindaceae,cupaniopsis,m1,genus,0
8609,sapindaceae,deinbollia,funeifolia,species,1
8610,sapindaceae,deinbollia,m1,genus,0
8611,sapindaceae,deinbollia,maxima,species,1
8612,sapindaceae,deinbollia,parvillei ssp parvillei,species,1
8613,sapindaceae,deinbollia,pinnata,species,1
8614,sapindaceae,diatenopteryx,sorbifolia,species,1
8615,sapindaceae,dilodendron,bipinnatum,species,1
8616,sapindaceae,dilodendron,costaricensis,species,1
8617,sapindaceae,dilodendron,elegans,species,1
8618,sapindaceae,dimocarpus,longan,species,1
8619,sapindaceae,diplokeleba,floribunda,species,1
8620,sapindaceae,dipterodendron,costaricense,species,1
8621,sapindaceae,elattostachys,m1,genus,0
8622,sapindaceae,eriocoelum,macrocarpum,species,1
8623,sapindaceae,exothea,paniculata,species,1
8624,sapindaceae,ganophyllum,falcatum,species,1
8625,sapindaceae,guioa,glauca,species,1
8626,sapindaceae,haplocoelum,m1,genus,0
8627,sapindaceae,haplocoelum,m2,genus,0
8628,sapindaceae,haplocoelum,m3,genus,0
8629,sapindaceae,haplocoelum,mombassense,species,1
8630,sapindaceae,harpullia,m1,genus,0
8631,sapindaceae,harpullia,rhyticarpa,species,1
8632,sapindaceae,hypelate,trifoliata,species,1
8633,sapindaceae,italisia,olivisturmis,species,1
8634,sapindaceae,koelreuteria,henryi,species,1
8635,sapindaceae,laccodiscus,pseudostipularis,species,1
8636,sapindaceae,laccodiscus,pseudostipulores,species,1
8637,sapindaceae,lepisanthes,fruticosa,species,1
8638,sapindaceae,lepisanthes,senegalensis,species,1
8639,sapindaceae,m,m1,family,0
8640,sapindaceae,m1,m1,family,0
8641,sapindaceae,m2,m1,family,0
8642,sapindaceae,m3,m1,family,0
8643,sapindaceae,m4,m1,family,0
8644,sapindaceae,macphersonia,chapelieri,species,1
8645,sapindaceae,magonia,pubescens,species,1
8646,sapindaceae,matayba,apetala,species,1
8647,sapindaceae,matayba,arborescens,species,1
8648,sapindaceae,matayba,boliviana,species,1
8649,sapindaceae,matayba,cf macrostylis,species,1
8650,sapindaceae,matayba,cf scrobiculata,species,1
8651,sapindaceae,matayba,grandis,species,1
8652,sapindaceae,matayba,guianensis,species,1
8653,sapindaceae,matayba,inelegans,species,1
8654,sapindaceae,matayba,intermedia,species,1
8655,sapindaceae,matayba,juglandifolia,species,1
8656,sapindaceae,matayba,m1,genus,0
8657,sapindaceae,matayba,macrocarpa,species,1
8658,sapindaceae,matayba,macrostylis,species,1
8659,sapindaceae,matayba,oppositifolia,species,1
8660,sapindaceae,matayba,pallens,species,1
8661,sapindaceae,matayba,purgans,species,1
8662,sapindaceae,matayba,purgens,species,1
8663,sapindaceae,matayba,spruceana,species,1
8664,sapindaceae,matayba,sylvatica,species,1
8665,sapindaceae,melicocca,lepidopetala,species,1
8666,sapindaceae,melicoccus,bijugatus,species,1
