count_id,line,species_id,site_code,liana,count
32155,3,6578,CONSTANC,,1.0
32156,5,6579,CONSTANC,,1.0
32157,9,6587,CONSTANC,,1.0
32158,8,6602,CONSTANC,,1.0
32159,9,6603,CONSTANC,,1.0
32160,8,6617,CONSTANC,,1.0
32161,3,6665,CONSTANC,,1.0
32162,7,6670,CONSTANC,,1.0
32163,6,6714,CONSTANC,,1.0
32164,2,6752,CONSTANC,,1.0
32165,3,6752,CONSTANC,,1.0
32166,5,6752,CONSTANC,,1.0
32167,10,6752,CONSTANC,,1.0
32168,3,6753,CONSTANC,,1.0
32169,7,6753,CONSTANC,,1.0
32170,9,6753,CONSTANC,,1.0
32171,5,6754,CONSTANC,,1.0
32172,6,6754,CONSTANC,,1.0
32173,3,6755,CONSTANC,,1.0
32174,4,6799,CONSTANC,,1.0
32175,1,6823,CONSTANC,,1.0
32176,5,6823,CONSTANC,,1.0
32177,6,6823,CONSTANC,,1.0
32178,7,6823,CONSTANC,,2.0
32179,8,6823,CONSTANC,,1.0
32180,8,6823,CONSTANC,,1.0
32181,9,6823,CONSTANC,,1.0
32182,4,6835,CONSTANC,,1.0
32183,1,6843,CONSTANC,,1.0
32184,2,6844,CONSTANC,,2.0
32185,3,6844,CONSTANC,,2.0
32186,2,6845,CONSTANC,,1.0
32187,6,6846,CONSTANC,,1.0
32188,8,6847,CONSTANC,,1.0
32189,8,6999,CONSTANC,,1.0
32190,7,7049,CONSTANC,,1.0
32191,9,7200,CONSTANC,,1.0
32192,5,7249,CONSTANC,,1.0
32193,4,7262,CONSTANC,,1.0
32194,3,7334,CONSTANC,,1.0
32195,6,7340,CONSTANC,,1.0
32196,3,7341,CONSTANC,,1.0
32197,5,7341,CONSTANC,,1.0
32198,3,7452,CONSTANC,,1.0
32199,1,7546,CONSTANC,,1.0
32200,2,7654,CONSTANC,,1.0
32201,5,7654,CONSTANC,,1.0
32202,5,7655,CONSTANC,,1.0
32203,1,7756,CONSTANC,l,1.0
32204,2,7756,CONSTANC,,1.0
32205,3,7756,CONSTANC,l,3.0
32206,5,7756,CONSTANC,l,3.0
32207,6,7805,CONSTANC,,1.0
32208,2,8055,CONSTANC,,1.0
32209,3,8055,CONSTANC,,1.0
32210,5,8055,CONSTANC,,1.0
32211,6,8127,CONSTANC,,1.0
32212,9,8129,CONSTANC,,2.0
32213,2,8440,CONSTANC,,1.0
32214,5,8440,CONSTANC,,3.0
32215,6,8440,CONSTANC,,1.0
32216,1,8488,CONSTANC,,1.0
32217,5,8522,CONSTANC,,1.0
32218,7,8640,CONSTANC,,1.0
32219,8,8640,CONSTANC,,1.0
32220,5,8899,CONSTANC,,1.0
32221,3,8984,CONSTANC,,1.0
32222,5,8984,CONSTANC,,1.0
32223,4,8985,CONSTANC,,1.0
32224,7,8986,CONSTANC,,1.0
32225,7,8987,CONSTANC,,1.0
32226,9,8987,CONSTANC,,1.0
32227,10,8988,CONSTANC,,1.0
32228,8,9583,CONSTANC,l,1.0
32229,7,9584,CONSTANC,l,1.0
32230,2,9648,CONSTANC,,1.0
32231,3,9648,CONSTANC,,2.0
32232,8,9649,CONSTANC,,1.0
32233,8,9650,CONSTANC,,1.0
32234,3,9676,CONSTANC,,1.0
32235,8,9686,CONSTANC,,1.0
32236,8,9736,CONSTANC,,1.0
32237,4,9754,CONSTANC,,2.0
32238,6,9759,CONSTANC,,1.0
32239,2,302,CUTERVO,,1.0
32240,3,302,CUTERVO,,1.0
32241,6,302,CUTERVO,,2.0
32242,2,744,CUTERVO,h,1.0
32243,3,744,CUTERVO,h,1.0
32244,5,744,CUTERVO,h,1.0
32245,6,744,CUTERVO,h,1.0
32246,9,744,CUTERVO,h,1.0
32247,6,753,CUTERVO,h,1.0
32248,8,753,CUTERVO,h,1.0
32249,10,753,CUTERVO,h,3.0
32250,1,767,CUTERVO,h,1.0
32251,1,814,CUTERVO,h,3.0
32252,2,814,CUTERVO,h,1.0
32253,5,814,CUTERVO,h,2.0
32254,6,814,CUTERVO,h,1.0
32255,7,814,CUTERVO,h,1.0
32256,8,814,CUTERVO,h,4.0
32257,9,814,CUTERVO,h,5.0
32258,10,814,CUTERVO,h,3.0
32259,1,902,CUTERVO,,2.0
32260,2,902,CUTERVO,,1.0
32261,5,902,CUTERVO,,1.0
32262,7,902,CUTERVO,,1.0
32263,9,902,CUTERVO,,1.0
32264,10,902,CUTERVO,,2.0
32265,5,986,CUTERVO,,1.0
32266,2,1037,CUTERVO,,1.0
32267,6,1037,CUTERVO,,1.0
32268,2,1114,CUTERVO,,1.0
32269,4,1114,CUTERVO,,4.0
32270,5,1114,CUTERVO,,4.0
32271,6,1114,CUTERVO,,9.0
32272,7,1114,CUTERVO,,20.0
32273,8,1114,CUTERVO,,6.0
32274,9,1114,CUTERVO,,2.0
32275,10,1114,CUTERVO,,3.0
32276,1,1225,CUTERVO,h,1.0
32277,3,1264,CUTERVO,l,1.0
32278,4,1264,CUTERVO,l,1.0
32279,5,1264,CUTERVO,l,1.0
32280,6,1264,CUTERVO,l,1.0
32281,9,1264,CUTERVO,l,1.0
32282,1,1277,CUTERVO,l,1.0
32283,2,1277,CUTERVO,l,1.0
32284,5,1277,CUTERVO,l,1.0
32285,9,1277,CUTERVO,l,1.0
32286,8,1278,CUTERVO,l,2.0
32287,9,1278,CUTERVO,l,2.0
32288,4,1300,CUTERVO,l,1.0
32289,7,1300,CUTERVO,l,1.0
32290,8,1300,CUTERVO,l,1.0
32291,10,1300,CUTERVO,l,2.0
32292,1,1368,CUTERVO,l,1.0
32293,4,1768,CUTERVO,,1.0
32294,7,1769,CUTERVO,,1.0
32295,1,2261,CUTERVO,,1.0
32296,7,2350,CUTERVO,,1.0
32297,1,2353,CUTERVO,,3.0
32298,2,2353,CUTERVO,,1.0
32299,7,2479,CUTERVO,,1.0
32300,3,2507,CUTERVO,,1.0
32301,10,2532,CUTERVO,,1.0
32302,3,2891,CUTERVO,,2.0
32303,4,2891,CUTERVO,,1.0
32304,10,2891,CUTERVO,,1.0
32305,6,2893,CUTERVO,,1.0
32306,2,2894,CUTERVO,,1.0
32307,6,2894,CUTERVO,h,1.0
32308,9,2899,CUTERVO,,1.0
32309,10,2899,CUTERVO,,1.0
32310,2,2910,CUTERVO,,1.0
32311,2,2923,CUTERVO,,3.0
32312,3,2923,CUTERVO,,1.0
32313,6,2923,CUTERVO,,1.0
32314,1,2930,CUTERVO,,2.0
32315,4,2930,CUTERVO,,3.0
32316,5,2930,CUTERVO,,2.0
32317,6,2930,CUTERVO,,5.0
32318,7,2930,CUTERVO,,1.0
32319,8,2930,CUTERVO,,1.0
32320,3,3055,CUTERVO,,2.0
32321,6,3055,CUTERVO,,3.0
32322,7,3055,CUTERVO,,1.0
32323,9,3055,CUTERVO,,3.0
32324,4,3323,CUTERVO,l,1.0
32325,5,3323,CUTERVO,l,1.0
32326,9,3323,CUTERVO,l,4.0
32327,6,3325,CUTERVO,l,1.0
32328,8,3325,CUTERVO,l,5.0
32329,10,3325,CUTERVO,l,7.0
32330,1,3412,CUTERVO,,1.0
32331,2,3412,CUTERVO,,1.0
32332,3,3416,CUTERVO,,2.0
32333,4,3416,CUTERVO,,1.0
32334,1,3424,CUTERVO,,2.0
32335,5,3424,CUTERVO,,3.0
32336,9,3424,CUTERVO,,1.0
32337,10,3424,CUTERVO,,1.0
32338,8,3635,CUTERVO,,2.0
32339,2,3642,CUTERVO,,1.0
32340,9,3642,CUTERVO,,1.0
32341,1,4505,CUTERVO,,1.0
32342,7,4747,CUTERVO,,1.0
32343,2,4772,CUTERVO,,1.0
32344,1,4787,CUTERVO,,1.0
32345,2,4787,CUTERVO,,1.0
32346,9,4787,CUTERVO,,1.0
32347,7,4883,CUTERVO,,1.0
32348,4,4961,CUTERVO,l,2.0
32349,7,4961,CUTERVO,,1.0
32350,5,4962,CUTERVO,l,1.0
32351,5,4968,CUTERVO,,1.0
32352,6,4968,CUTERVO,,1.0
32353,7,4968,CUTERVO,,1.0
32354,4,5133,CUTERVO,,1.0
32355,5,5133,CUTERVO,,2.0
32356,7,5133,CUTERVO,,1.0
32357,8,5133,CUTERVO,,2.0
32358,10,5133,CUTERVO,,1.0
32359,2,5128,CUTERVO,,1.0
32360,2,5142,CUTERVO,,1.0
32361,7,5145,CUTERVO,,1.0
32362,1,5144,CUTERVO,,1.0
32363,2,5154,CUTERVO,,1.0
32364,3,5154,CUTERVO,,2.0
32365,4,5154,CUTERVO,,1.0
32366,4,5154,CUTERVO,,1.0
32367,8,5154,CUTERVO,,1.0
32368,2,5282,CUTERVO,,1.0
32369,3,5282,CUTERVO,,3.0
32370,4,5282,CUTERVO,,3.0
32371,5,5293,CUTERVO,,1.0
32372,3,5293,CUTERVO,,1.0
32373,9,5303,CUTERVO,,1.0
32374,1,5375,CUTERVO,,1.0
32375,2,5375,CUTERVO,,1.0
32376,6,5376,CUTERVO,,1.0
32377,6,5377,CUTERVO,,2.0
32378,6,5377,CUTERVO,,1.0
32379,7,5377,CUTERVO,,1.0
32380,8,5378,CUTERVO,,1.0
32381,9,5378,CUTERVO,,1.0
32382,8,5379,CUTERVO,,2.0
32383,10,5379,CUTERVO,,1.0
32384,9,5380,CUTERVO,,1.0
32385,10,5380,CUTERVO,,1.0
32386,2,5412,CUTERVO,,1.0
32387,2,5413,CUTERVO,,1.0
32388,4,5414,CUTERVO,,1.0
32389,6,5414,CUTERVO,,1.0
32390,5,5417,CUTERVO,,1.0
32391,5,5646,CUTERVO,,3.0
32392,7,5646,CUTERVO,,1.0
32393,5,5787,CUTERVO,l,3.0
32394,9,5787,CUTERVO,l,1.0
32395,10,5787,CUTERVO,l,6.0
32396,7,5803,CUTERVO,,1.0
32397,2,5826,CUTERVO,,1.0
32398,6,5828,CUTERVO,,2.0
32399,4,5841,CUTERVO,,3.0
32400,7,5841,CUTERVO,,1.0
32401,3,5841,CUTERVO,,3.0
32402,10,5858,CUTERVO,,1.0
32403,1,5875,CUTERVO,,1.0
32404,2,5877,CUTERVO,,1.0
32405,3,5877,CUTERVO,,1.0
32406,1,5917,CUTERVO,,2.0
32407,2,5917,CUTERVO,,1.0
32408,3,5917,CUTERVO,,6.0
32409,4,5917,CUTERVO,,3.0
32410,5,5917,CUTERVO,,1.0
32411,6,5917,CUTERVO,,3.0
32412,6,5917,CUTERVO,,1.0
32413,7,5917,CUTERVO,,6.0
32414,8,5917,CUTERVO,,3.0
32415,10,5917,CUTERVO,,3.0
32416,3,5926,CUTERVO,,1.0
32417,5,5926,CUTERVO,,2.0
32418,7,5926,CUTERVO,,1.0
32419,7,5927,CUTERVO,,1.0
32420,3,6145,CUTERVO,,1.0
32421,4,6145,CUTERVO,,1.0
32422,3,6364,CUTERVO,,1.0
32423,5,6364,CUTERVO,,2.0
32424,1,6514,CUTERVO,h,1.0
32425,5,6878,CUTERVO,,1.0
32426,3,6901,CUTERVO,,2.0
32427,4,6901,CUTERVO,,1.0
32428,1,6935,CUTERVO,,1.0
32429,6,6935,CUTERVO,,1.0
32430,9,6935,CUTERVO,,1.0
32431,10,6935,CUTERVO,,1.0
32432,9,7174,CUTERVO,,1.0
32433,10,7174,CUTERVO,,1.0
32434,1,7180,CUTERVO,,2.0
32435,3,7180,CUTERVO,,3.0
32436,1,7167,CUTERVO,,1.0
32437,4,7167,CUTERVO,,2.0
32438,7,7167,CUTERVO,,3.0
32439,8,7167,CUTERVO,,2.0
32440,9,7167,CUTERVO,,2.0
32441,10,7167,CUTERVO,,2.0
32442,9,7213,CUTERVO,,1.0
32443,9,7492,CUTERVO,l,1.0
32444,4,7524,CUTERVO,,1.0
32445,10,7524,CUTERVO,,1.0
32446,2,7546,CUTERVO,,1.0
32447,3,7546,CUTERVO,,3.0
32448,10,7546,CUTERVO,,1.0
32449,3,7548,CUTERVO,,1.0
32450,6,7548,CUTERVO,,1.0
32451,6,7548,CUTERVO,,4.0
32452,7,7548,CUTERVO,,1.0
32453,8,7548,CUTERVO,,1.0
32454,10,7548,CUTERVO,,1.0
32455,4,7549,CUTERVO,,1.0
32456,3,7603,CUTERVO,,1.0
32457,3,7629,CUTERVO,,2.0
32458,9,7847,CUTERVO,,2.0
32459,1,7966,CUTERVO,,2.0
32460,2,7966,CUTERVO,,1.0
32461,9,7967,CUTERVO,,1.0
32462,6,7968,CUTERVO,,1.0
32463,3,7985,CUTERVO,,2.0
32464,1,8012,CUTERVO,,1.0
32465,9,8012,CUTERVO,,1.0
32466,10,8012,CUTERVO,,2.0
32467,10,8014,CUTERVO,,2.0
32468,2,8039,CUTERVO,,1.0
32469,3,8096,CUTERVO,h,1.0
32470,7,8096,CUTERVO,l,1.0
32471,1,8179,CUTERVO,,4.0
32472,2,8191,CUTERVO,,3.0
32473,3,8191,CUTERVO,,1.0
32474,4,8191,CUTERVO,,3.0
32475,6,8191,CUTERVO,,1.0
32476,7,8191,CUTERVO,,1.0
32477,8,8191,CUTERVO,,3.0
32478,9,8191,CUTERVO,,1.0
32479,1,8267,CUTERVO,,6.0
32480,2,8267,CUTERVO,,1.0
32481,5,8267,CUTERVO,,1.0
32482,3,8268,CUTERVO,,2.0
32483,2,8479,CUTERVO,,1.0
32484,3,8509,CUTERVO,,1.0
32485,5,8509,CUTERVO,,2.0
32486,6,8509,CUTERVO,,2.0
32487,7,8509,CUTERVO,,1.0
32488,8,8509,CUTERVO,,1.0
32489,9,8509,CUTERVO,,1.0
32490,1,8512,CUTERVO,,1.0
32491,8,8512,CUTERVO,,1.0
32492,10,8512,CUTERVO,,1.0
32493,2,8513,CUTERVO,,1.0
32494,9,8513,CUTERVO,,3.0
32495,8,8533,CUTERVO,,1.0
32496,9,9096,CUTERVO,,1.0
32497,8,9119,CUTERVO,h,1.0
32498,5,9290,CUTERVO,,1.0
32499,1,9330,CUTERVO,,1.0
32500,2,9342,CUTERVO,,1.0
32501,3,9342,CUTERVO,,1.0
32502,2,9753,CUTERVO,,1.0
32503,2,9762,CUTERVO,,1.0
32504,2,38,CUYAS,,4.0
32505,6,38,CUYAS,,5.0
32506,9,38,CUYAS,,1.0
32507,7,60,CUYAS,l,1.0
32508,1,753,CUYAS,l,1.0
32509,2,753,CUYAS,l,3.0
32510,3,753,CUYAS,l,1.0
32511,4,753,CUYAS,l,3.0
32512,5,753,CUYAS,l,2.0
32513,7,753,CUYAS,l,4.0
32514,8,753,CUYAS,l,1.0
32515,9,753,CUYAS,l,1.0
32516,3,877,CUYAS,,1.0
32517,6,877,CUYAS,,2.0
32518,8,877,CUYAS,,1.0
32519,9,877,CUYAS,,4.0
32520,10,877,CUYAS,,1.0
32521,1,1232,CUYAS,l,1.0
32522,1,1232,CUYAS,l,1.0
32523,1,1236,CUYAS,l,1.0
32524,2,1236,CUYAS,l,3.0
32525,7,1236,CUYAS,l,4.0
32526,5,1238,CUYAS,,1.0
32527,9,1262,CUYAS,l,1.0
32528,9,1277,CUYAS,l,1.0
32529,1,1319,CUYAS,l,3.0
32530,7,1319,CUYAS,l,2.0
32531,8,1319,CUYAS,l,2.0
32532,9,1319,CUYAS,l,1.0
32533,9,1323,CUYAS,l,1.0
32534,6,1343,CUYAS,,1.0
32535,9,1343,CUYAS,,1.0
32536,5,1757,CUYAS,l,1.0
32537,9,2551,CUYAS,l,1.0
32538,6,3323,CUYAS,l,1.0
32539,2,4979,CUYAS,,1.0
32540,3,4979,CUYAS,,1.0
32541,4,4979,CUYAS,,1.0
32542,2,5293,CUYAS,,1.0
32543,9,5293,CUYAS,,1.0
32544,6,5417,CUYAS,,1.0
32545,1,5282,CUYAS,,2.0
32546,3,5282,CUYAS,,2.0
32547,5,5282,CUYAS,,1.0
32548,8,5282,CUYAS,,1.0
32549,10,5282,CUYAS,,1.0
32550,7,5395,CUYAS,,1.0
32551,2,5423,CUYAS,,2.0
32552,2,5845,CUYAS,,1.0
32553,4,5845,CUYAS,,1.0
32554,1,5917,CUYAS,,1.0
32555,2,5917,CUYAS,,2.0
32556,3,5917,CUYAS,,3.0
32557,4,5917,CUYAS,,1.0
32558,5,5917,CUYAS,,1.0
32559,6,5917,CUYAS,,1.0
32560,9,5917,CUYAS,,1.0
32561,1,5926,CUYAS,,1.0
32562,2,5926,CUYAS,,1.0
32563,4,5926,CUYAS,,1.0
32564,7,5926,CUYAS,,1.0
32565,9,5926,CUYAS,,1.0
32566,1,6096,CUYAS,,9.0
32567,2,6096,CUYAS,,5.0
32568,2,6096,CUYAS,,2.0
32569,3,6096,CUYAS,,1.0
32570,4,6096,CUYAS,,1.0
32571,5,6096,CUYAS,,1.0
32572,8,6096,CUYAS,,1.0
32573,9,6096,CUYAS,,2.0
32574,10,6096,CUYAS,,1.0
32575,3,6145,CUYAS,,1.0
32576,4,6145,CUYAS,,2.0
32577,5,6145,CUYAS,,2.0
32578,6,6145,CUYAS,,4.0
32579,8,6145,CUYAS,,1.0
32580,9,6145,CUYAS,,3.0
32581,10,6145,CUYAS,,1.0
32582,9,6364,CUYAS,,1.0
32583,1,6564,CUYAS,,1.0
32584,4,6564,CUYAS,,1.0
32585,8,6564,CUYAS,,1.0
32586,9,6564,CUYAS,,1.0
32587,1,6915,CUYAS,,1.0
32588,2,6915,CUYAS,,2.0
32589,3,6915,CUYAS,,2.0
32590,4,6915,CUYAS,,2.0
32591,5,6915,CUYAS,,2.0
32592,6,6915,CUYAS,,2.0
32593,7,6915,CUYAS,,1.0
32594,9,6915,CUYAS,,2.0
32595,1,7057,CUYAS,,3.0
32596,2,7057,CUYAS,,8.0
32597,3,7057,CUYAS,,4.0
32598,5,7057,CUYAS,,1.0
32599,6,7057,CUYAS,,2.0
32600,7,7057,CUYAS,,1.0
32601,8,7057,CUYAS,,5.0
32602,9,7057,CUYAS,,2.0
32603,10,7057,CUYAS,,1.0
32604,1,7195,CUYAS,,1.0
32605,3,7195,CUYAS,,1.0
32606,5,7195,CUYAS,,1.0
32607,1,7238,CUYAS,l,1.0
32608,5,7238,CUYAS,l,4.0
32609,6,7238,CUYAS,l,1.0
32610,7,7238,CUYAS,l,5.0
32611,8,7238,CUYAS,l,1.0
32612,10,7238,CUYAS,l,3.0
32613,9,7404,CUYAS,l,2.0
32614,10,7404,CUYAS,l,3.0
32615,3,7445,CUYAS,,1.0
32616,9,7445,CUYAS,,1.0
32617,2,7466,CUYAS,l,1.0
32618,1,7546,CUYAS,,3.0
32619,2,7546,CUYAS,,2.0
32620,3,7546,CUYAS,,8.0
32621,4,7546,CUYAS,,5.0
32622,4,7546,CUYAS,,3.0
32623,5,7546,CUYAS,,5.0
32624,6,7546,CUYAS,,5.0
32625,6,7546,CUYAS,,5.0
32626,7,7546,CUYAS,,2.0
32627,9,7546,CUYAS,,6.0
32628,10,7546,CUYAS,,3.0
32629,7,7587,CUYAS,l,1.0
32630,8,7587,CUYAS,l,2.0
32631,9,7587,CUYAS,l,3.0
32632,10,7614,CUYAS,,1.0
32633,6,7747,CUYAS,l,3.0
32634,1,8191,CUYAS,,1.0
32635,2,8191,CUYAS,,4.0
32636,7,8191,CUYAS,,1.0
32637,9,8191,CUYAS,,6.0
32638,1,8499,CUYAS,,1.0
32639,3,8499,CUYAS,,1.0
32640,6,8499,CUYAS,,1.0
32641,7,8499,CUYAS,,5.0
32642,9,8499,CUYAS,,1.0
32643,10,9084,CUYAS,l,1.0
32644,4,9096,CUYAS,,1.0
32645,5,9096,CUYAS,,2.0
32646,10,9096,CUYAS,,1.0
32647,9,9104,CUYAS,,1.0
32648,1,9109,CUYAS,l,1.0
32649,3,9109,CUYAS,l,1.0
32650,6,9109,CUYAS,l,1.0
32651,7,9109,CUYAS,l,1.0
32652,9,9109,CUYAS,l,1.0
32653,3,9120,CUYAS,,1.0
32654,6,9120,CUYAS,,1.0
32655,9,9120,CUYAS,,1.0
32656,10,9120,CUYAS,,1.0
32657,4,9133,CUYAS,,1.0
32658,5,9133,CUYAS,,1.0
32659,6,9133,CUYAS,,1.0
32660,7,9133,CUYAS,,1.0
32661,10,9133,CUYAS,,1.0
32662,3,9138,CUYAS,,1.0
32663,7,9138,CUYAS,,1.0
32664,8,9138,CUYAS,,1.0
32665,10,9138,CUYAS,,1.0
32666,1,9114,CUYAS,,1.0
32667,6,9114,CUYAS,,1.0
32668,1,9115,CUYAS,,1.0
32669,5,9115,CUYAS,,1.0
32670,7,9115,CUYAS,,2.0
32671,10,9115,CUYAS,,1.0
32672,3,9494,CUYAS,l,1.0
32673,9,9494,CUYAS,l,1.0
32674,9,9495,CUYAS,,1.0
32675,2,9498,CUYAS,,1.0
32676,2,9705,CUYAS,l,2.0
32677,5,9705,CUYAS,l,4.0
32678,6,9705,CUYAS,l,3.0
32679,10,9705,CUYAS,l,1.0
32680,7,60,CUZCOAMA,l,1.0
32681,7,207,CUZCOAMA,,1.0
32682,6,319,CUZCOAMA,,1.0
32683,8,322,CUZCOAMA,,1.0
32684,1,329,CUZCOAMA,,1.0
32685,6,329,CUZCOAMA,,1.0
32686,7,329,CUZCOAMA,,1.0
32687,1,350,CUZCOAMA,,1.0
32688,8,350,CUZCOAMA,,2.0
32689,6,351,CUZCOAMA,,1.0
32690,8,351,CUZCOAMA,,1.0
32691,9,351,CUZCOAMA,,2.0
32692,1,398,CUZCOAMA,,1.0
32693,2,398,CUZCOAMA,,1.0
32694,5,398,CUZCOAMA,,1.0
32695,10,418,CUZCOAMA,,1.0
32696,1,415,CUZCOAMA,,1.0
32697,9,418,CUZCOAMA,,1.0
32698,10,420,CUZCOAMA,,1.0
32699,5,412,CUZCOAMA,,1.0
32700,6,427,CUZCOAMA,,1.0
32701,1,802,CUZCOAMA,h,1.0
32702,10,802,CUZCOAMA,h,1.0
32703,1,941,CUZCOAMA,,2.0
32704,8,941,CUZCOAMA,,1.0
32705,9,941,CUZCOAMA,,1.0
32706,6,946,CUZCOAMA,,1.0
32707,8,946,CUZCOAMA,,1.0
32708,9,946,CUZCOAMA,,1.0
32709,2,1029,CUZCOAMA,,4.0
32710,4,1029,CUZCOAMA,,1.0
32711,5,1029,CUZCOAMA,,2.0
32712,8,1029,CUZCOAMA,,2.0
32713,1,1061,CUZCOAMA,,3.0
32714,2,1061,CUZCOAMA,,1.0
32715,3,1061,CUZCOAMA,,4.0
32716,5,1061,CUZCOAMA,,2.0
32717,6,1061,CUZCOAMA,,1.0
32718,7,1061,CUZCOAMA,,4.0
32719,8,1061,CUZCOAMA,,1.0
32720,9,1061,CUZCOAMA,,3.0
32721,10,1061,CUZCOAMA,,5.0
32722,7,1086,CUZCOAMA,,1.0
32723,1,1091,CUZCOAMA,,1.0
32724,1,1145,CUZCOAMA,,1.0
32725,9,1147,CUZCOAMA,,1.0
32726,7,1152,CUZCOAMA,,1.0
32727,2,1157,CUZCOAMA,,1.0
32728,4,1157,CUZCOAMA,,1.0
32729,10,1220,CUZCOAMA,h,5.0
32730,9,1354,CUZCOAMA,l,2.0
32731,10,1354,CUZCOAMA,l,1.0
32732,4,1416,CUZCOAMA,l,1.0
32733,2,1419,CUZCOAMA,l,1.0
32734,3,1436,CUZCOAMA,l,1.0
32735,1,1446,CUZCOAMA,l,1.0
32736,2,1446,CUZCOAMA,l,1.0
32737,3,1446,CUZCOAMA,l,1.0
32738,4,1446,CUZCOAMA,l,2.0
32739,5,1446,CUZCOAMA,l,4.0
32740,6,1446,CUZCOAMA,l,4.0
32741,8,1446,CUZCOAMA,l,1.0
32742,10,1446,CUZCOAMA,l,1.0
32743,10,1467,CUZCOAMA,l,
32744,1,1488,CUZCOAMA,l,1.0
32745,7,1488,CUZCOAMA,l,1.0
32746,8,1499,CUZCOAMA,l,1.0
32747,1,1502,CUZCOAMA,l,1.0
32748,5,1535,CUZCOAMA,l,1.0
32749,8,1535,CUZCOAMA,l,1.0
32750,9,1535,CUZCOAMA,l,1.0
32751,3,1589,CUZCOAMA,,1.0
32752,1,1609,CUZCOAMA,l,2.0
32753,3,1609,CUZCOAMA,l,2.0
32754,7,1660,CUZCOAMA,,1.0
32755,1,1691,CUZCOAMA,,1.0
32756,3,1691,CUZCOAMA,,1.0
32757,9,1691,CUZCOAMA,,1.0
32758,6,1697,CUZCOAMA,,1.0
32759,7,1697,CUZCOAMA,,2.0
32760,8,1697,CUZCOAMA,,1.0
32761,8,1697,CUZCOAMA,,1.0
32762,10,1697,CUZCOAMA,,1.0
32763,1,1738,CUZCOAMA,,1.0
32764,3,1738,CUZCOAMA,,1.0
32765,6,1738,CUZCOAMA,,3.0
32766,4,1943,CUZCOAMA,,1.0
32767,9,1943,CUZCOAMA,,1.0
32768,4,2138,CUZCOAMA,h,1.0
32769,3,2150,CUZCOAMA,,1.0
32770,5,2230,CUZCOAMA,,1.0
32771,7,2236,CUZCOAMA,l,1.0
32772,7,2249,CUZCOAMA,l,1.0
32773,9,2249,CUZCOAMA,l,1.0
32774,6,2260,CUZCOAMA,,1.0
32775,4,2393,CUZCOAMA,,1.0
32776,9,2393,CUZCOAMA,,1.0
32777,2,2692,CUZCOAMA,l,1.0
32778,4,2692,CUZCOAMA,l,1.0
32779,7,2692,CUZCOAMA,l,1.0
32780,5,2794,CUZCOAMA,l,1.0
32781,6,2794,CUZCOAMA,l,1.0
32782,3,2812,CUZCOAMA,l,1.0
32783,5,2986,CUZCOAMA,h,1.0
32784,1,3043,CUZCOAMA,,1.0
32785,5,3049,CUZCOAMA,,1.0
32786,7,3185,CUZCOAMA,,1.0
32787,9,3185,CUZCOAMA,,1.0
32788,5,3273,CUZCOAMA,,1.0
32789,3,3734,CUZCOAMA,l,1.0
32790,1,3741,CUZCOAMA,,2.0
32791,2,3741,CUZCOAMA,,7.0
32792,3,3741,CUZCOAMA,,5.0
32793,4,3741,CUZCOAMA,,2.0
32794,7,3741,CUZCOAMA,,2.0
32795,8,3741,CUZCOAMA,,1.0
32796,9,3777,CUZCOAMA,,1.0
32797,2,3847,CUZCOAMA,l,1.0
32798,9,4016,CUZCOAMA,,1.0
32799,2,4043,CUZCOAMA,l,1.0
32800,6,4100,CUZCOAMA,,1.0
32801,7,4100,CUZCOAMA,,1.0
32802,9,4196,CUZCOAMA,,1.0
32803,3,4220,CUZCOAMA,,1.0
32804,10,4220,CUZCOAMA,,1.0
32805,1,4224,CUZCOAMA,,1.0
32806,6,4228,CUZCOAMA,,1.0
32807,9,4229,CUZCOAMA,,1.0
32808,5,4258,CUZCOAMA,,2.0
32809,10,4260,CUZCOAMA,,1.0
32810,3,4263,CUZCOAMA,,1.0
32811,4,4272,CUZCOAMA,,1.0
32812,5,4280,CUZCOAMA,,1.0
32813,9,4281,CUZCOAMA,,1.0
32814,4,4356,CUZCOAMA,l,1.0
32815,7,4591,CUZCOAMA,,1.0
32816,9,4756,CUZCOAMA,,1.0
32817,1,4833,CUZCOAMA,,1.0
32818,2,4833,CUZCOAMA,,1.0
32819,10,4833,CUZCOAMA,,2.0
32820,6,4834,CUZCOAMA,,1.0
32821,5,4835,CUZCOAMA,,1.0
32822,9,4837,CUZCOAMA,,1.0
32823,10,4838,CUZCOAMA,,1.0
32824,7,4975,CUZCOAMA,,1.0
32825,1,5045,CUZCOAMA,,1.0
32826,2,5070,CUZCOAMA,,1.0
32827,1,5282,CUZCOAMA,,1.0
32828,1,5293,CUZCOAMA,,1.0
32829,6,5293,CUZCOAMA,,1.0
32830,2,5294,CUZCOAMA,,1.0
32831,3,5295,CUZCOAMA,,1.0
32832,4,5296,CUZCOAMA,,1.0
32833,2,5321,CUZCOAMA,,1.0
32834,9,5328,CUZCOAMA,,1.0
32835,1,5375,CUZCOAMA,,1.0
32836,4,5375,CUZCOAMA,,1.0
32837,6,5699,CUZCOAMA,l,1.0
32838,10,5704,CUZCOAMA,l,1.0
32839,3,5712,CUZCOAMA,l,1.0
32840,9,5741,CUZCOAMA,l,1.0
32841,7,5944,CUZCOAMA,,1.0
